poi_origem,poi_destino,tdeslocamento_s,tdeslocamento_min
121,194,174938.35,2915.64
121,195,173450.37,2890.84
121,196,166215.66,2770.26
121,197,158942.31,2649.04
121,198,145726.38,2428.77
121,199,137664.14,2294.4
121,200,133083.9,2218.06
121,201,186737.06,3112.28
121,202,171263.26,2854.39
121,203,81558.09,1359.3
121,204,131394.8,2189.91
121,205,149441.44,2490.69
121,206,148217.54,2470.29
121,207,79919.25,1331.99
121,208,268996.95,4483.28
121,209,365771.97,6096.2
121,210,134693.04,2244.88
121,211,68176.31,1136.27
121,212,137371.42,2289.52
121,213,159933.98,2665.57
121,214,75962.78,1266.05
122,123,6994.65,116.58
122,124,8650.69,144.18
122,125,12991.71,216.53
122,126,11405.99,190.1
122,127,5373.35,89.56
122,128,14808.84,246.81
122,129,11765.43,196.09
122,130,82318.43,1371.97
122,131,194658.86,3244.31
122,132,134439.46,2240.66
122,133,329876.81,5497.95
122,134,168082.84,2801.38
122,135,23439.17,390.65
122,136,94372.57,1572.88
122,137,212627.87,3543.8
122,138,162429.56,2707.16
122,139,134359.8,2239.33
122,140,20627.63,343.79
122,141,19657.01,327.62
122,142,81939.48,1365.66
122,143,275550.29,4592.5
122,144,122523.54,2042.06
122,145,22223.63,370.39
122,146,116943.95,1949.07
122,147,66173.31,1102.89
122,148,269420.77,4490.35
122,149,85266.74,1421.11
122,150,176178.4,2936.31
122,151,114363.53,1906.06
122,152,194062.86,3234.38
122,153,137099.58,2284.99
122,154,60630.48,1010.51
122,155,81015.67,1350.26
122,156,172435.23,2873.92
122,157,77292.37,1288.21
122,158,77260.97,1287.68
122,159,155250.52,2587.51
122,160,140287.2,2338.12
122,161,216169.12,3602.82
122,162,213439.74,3557.33
122,163,215780.7,3596.35
122,164,207716.46,3461.94
122,165,161877.49,2697.96
122,166,145323.9,2422.06
122,167,202916.48,3381.94
122,168,166579.41,2776.32
122,169,173966.77,2899.45
122,170,361070.69,6017.84
122,171,100750.51,1679.18
122,172,72853.55,1214.23
122,173,82412.17,1373.54
122,174,93145.81,1552.43
122,175,67707.85,1128.46
122,176,393696.93,6561.62
122,177,98334.13,1638.9
122,178,196503.63,3275.06
122,179,228841.16,3814.02
122,180,119769.18,1996.15
122,181,77083.33,1284.72
122,182,64615.81,1076.93
122,183,64794.52,1079.91
122,184,11622.56,193.71
122,185,80405.54,1340.09
122,186,168993.28,2816.55
122,187,231671.4,3861.19
122,188,192337.9,3205.63
122,189,182529.98,3042.17
122,190,178956.28,2982.6
122,191,173815.36,2896.92
122,192,159008.33,2650.14
122,193,163580.48,2726.34
122,194,179700.54,2995.01
122,195,178561.27,2976.02
122,196,171761.06,2862.68
122,197,164649.35,2744.16
122,198,151961.23,2532.69
122,199,144058.85,2400.98
122,200,139761.37,2329.36
122,201,193472.46,3224.54
122,202,166664.64,2777.74
122,203,86579.08,1442.98
122,204,125198.3,2086.64
122,205,150417.43,2506.96
122,206,153724.81,2562.08
122,207,84874.07,1414.57
122,208,270299.1,4504.98
122,209,363953.99,6065.9
122,210,139123.53,2318.73
122,211,63443.05,1057.38
122,212,137789.51,2296.49
122,213,155466.09,2591.1
122,214,82581.52,1376.36
123,124,1753.06,29.22
123,125,6452.78,107.55
123,126,5159.74,86
123,127,9073.02,151.22
123,128,16131.63,268.86
123,129,12905.41,215.09
123,130,89308.1,1488.47
123,131,199919.62,3331.99
123,132,140795.65,2346.59
123,133,334966.01,5582.77
123,134,161222.52,2687.04
123,135,17564.62,292.74
123,136,91316.52,1521.94
123,137,217892.29,3631.54
123,138,160570.23,2676.17
123,139,138336.15,2305.6
123,140,23546.54,392.44
123,141,22657.53,377.63
123,142,85282.32,1421.37
123,143,276168.91,4602.82
123,144,127933.18,2132.22
123,145,28691.05,478.18
123,146,110892.58,1848.21
123,147,72555.12,1209.25
123,148,270012.07,4500.2
123,149,82267.25,1371.12
123,150,174477.85,2907.96
123,151,114172.44,1902.87
123,152,191802.87,3196.71
123,153,136901.13,2281.69
123,154,63628.71,1060.48
123,155,86597.84,1443.3
123,156,176536.26,2942.27
123,157,77382.55,1289.71
123,158,77237.3,1287.29
123,159,160987.1,2683.12
123,160,133534.37,2225.57
123,161,214381.93,3573.03
123,162,211668.49,3527.81
123,163,213788.25,3563.14
123,164,205483.98,3424.73
123,165,158202.51,2636.71
123,166,141242.47,2354.04
123,167,201053.65,3350.89
123,168,164421.94,2740.37
123,169,171355.66,2855.93
123,170,360954.98,6015.92
123,171,98144.06,1635.73
123,172,75426.05,1257.1
123,173,84603.97,1410.07
123,174,97553.15,1625.89
123,175,69417.77,1156.96
123,176,394286.92,6571.45
123,177,102140.54,1702.34
123,178,198292.74,3304.88
123,179,232717.64,3878.63
123,180,121457.32,2024.29
123,181,79147.51,1319.13
123,182,69548.1,1159.14
123,183,69195.44,1153.26
123,184,16479.3,274.65
123,185,79377.39,1322.96
123,186,162047.2,2700.79
123,187,235783.8,3929.73
123,188,196941.7,3282.36
123,189,187724.66,3128.74
123,190,184104.81,3068.41
123,191,179153.01,2985.88
123,192,165702.53,2761.71
123,193,170351.93,2839.2
123,194,186680.8,3111.35
123,195,185555.72,3092.6
123,196,178715.76,2978.6
123,197,171567.81,2859.46
123,198,158635.42,2643.92
123,199,150596.38,2509.94
123,200,145876.22,2431.27
123,201,198036.14,3300.6
123,202,166767.73,2779.46
123,203,93573.71,1559.56
123,204,118484.9,1974.75
123,205,155892.9,2598.22
123,206,160685.3,2678.09
123,207,91868.34,1531.14
123,208,275910.11,4598.5
123,209,367099.95,6118.33
123,210,146065.25,2434.42
123,211,56507.74,941.8
123,212,142912.86,2381.88
123,213,148558.28,2475.97
123,214,88828.21,1480.47
124,125,4726.47,78.77
124,126,3556.16,59.27
124,127,10776.84,179.61
124,128,16289.78,271.5
124,129,14231.07,237.18
124,130,90918.95,1515.32
124,131,201576.19,3359.6
124,132,142030.94,2367.18
124,133,336597.46,5609.96
124,134,159495.82,2658.26
124,135,15898.89,264.98
124,136,91254.8,1520.91
124,137,219548.69,3659.14
124,138,160798.32,2679.97
124,139,139813.37,2330.22
124,140,23951.81,399.2
124,141,23095.29,384.92
124,142,86670.76,1444.51
124,143,276974.05,4616.23
124,144,129611.05,2160.18
124,145,30443.27,507.39
124,146,109164.53,1819.41
124,147,73818.07,1230.3
124,148,270811.66,4513.53
124,149,82229.94,1370.5
124,150,174743.23,2912.39
124,151,114828.51,1913.81
124,152,191918.39,3198.64
124,153,137545.33,2292.42
124,154,64974.52,1082.91
124,155,88297.97,1471.63
124,156,178028.6,2967.14
124,157,76857.39,1280.96
124,158,76685.04,1278.08
124,159,161984.87,2699.75
124,160,131790.67,2196.51
124,161,214617.18,3576.95
124,162,211908.28,3531.8
124,163,213970.32,3566.17
124,164,205604.27,3426.74
124,165,157930.44,2632.17
124,166,140853.34,2347.56
124,167,201271.62,3354.53
124,168,164570.95,2742.85
124,169,171381.25,2856.35
124,170,361586.61,6026.44
124,171,98202.11,1636.7
124,172,76685.28,1278.09
124,173,85784.82,1429.75
124,174,99105.18,1651.75
124,175,70518.86,1175.31
124,176,395078.44,6584.64
124,177,103598.74,1726.65
124,178,199357.06,3322.62
124,179,234168.91,3902.82
124,180,121292.43,2021.54
124,181,79112.4,1318.54
124,182,70321.73,1172.03
124,183,69811.51,1163.53
124,184,17475.47,291.26
124,185,78587.57,1309.79
124,186,160505.57,2675.09
124,187,237273.63,3954.56
124,188,197563.9,3292.73
124,189,188535.05,3142.25
124,190,184900.69,3081.68
124,191,180011.7,3000.2
124,192,167449.29,2790.82
124,193,172091.43,2868.19
124,194,188350.93,3139.18
124,195,187184.37,3119.74
124,196,180274.13,3004.57
124,197,173093.16,2884.89
124,198,160012.79,2666.88
124,199,151909.1,2531.82
124,200,147014.88,2450.25
124,201,198645.88,3310.76
124,202,167472.46,2791.21
124,203,95206.81,1586.78
124,204,117111.37,1951.86
124,205,157576.33,2626.27
124,206,162250.3,2704.17
124,207,93509.1,1558.49
124,208,277605.03,4626.75
124,209,368416.75,6140.28
124,210,147763.13,2462.72
124,211,54804.4,913.41
124,212,144555.55,2409.26
124,213,146844.85,2447.41
124,214,90031,1500.52
125,126,1699.56,28.33
125,127,15503.03,258.38
125,128,16684.54,278.08
125,129,18573.15,309.55
125,130,94840.96,1580.68
125,131,206265.33,3437.76
125,132,144681.6,2411.36
125,133,341257.47,5687.62
125,134,155115.07,2585.25
125,135,11228.23,187.14
125,136,92213.91,1536.9
125,137,224237.52,3737.29
125,138,162438.06,2707.3
125,139,144245.58,2404.09
125,140,24710.27,411.84
125,141,23962.29,399.37
125,142,90958.06,1515.97
125,143,279987.02,4666.45
125,144,134320.15,2238.67
125,145,35057.42,584.29
125,146,104440.95,1740.68
125,147,76616.34,1276.94
125,148,273812.53,4563.54
125,149,83270.53,1387.84
125,150,176470.62,2941.18
125,151,117544.19,1959.07
125,152,193256.12,3220.94
125,153,140217.93,2336.97
125,154,69196.77,1153.28
125,155,93020.99,1550.35
125,156,182483.37,3041.39
125,157,74714.99,1245.25
125,158,74473.67,1241.23
125,159,163905.95,2731.77
125,160,127295.81,2121.6
125,161,216253.95,3604.23
125,162,213557.4,3559.29
125,163,215471.65,3591.19
125,164,206949.42,3449.16
125,165,158257.44,2637.62
125,166,140870.67,2347.84
125,167,202868.64,3381.14
125,168,166007.06,2766.78
125,169,172494.42,2874.91
125,170,364180.65,6069.68
125,171,99462,1657.7
125,172,80736.49,1345.61
125,173,89674.97,1494.58
125,174,103662.22,1727.7
125,175,74261.1,1237.68
125,176,398049.46,6634.16
125,177,108003.84,1800.06
125,178,202964.21,3382.74
125,179,238549.41,3975.82
125,180,120018.75,2000.31
125,181,78246.87,1304.11
125,182,71698.64,1194.98
125,183,70747.22,1179.12
125,184,19958.33,332.64
125,185,75773.62,1262.89
125,186,156930.88,2615.51
125,187,241721.37,4028.69
125,188,198382.6,3306.38
125,189,189895.67,3164.93
125,190,186220.79,3103.68
125,191,181515.98,3025.27
125,192,171985.06,2866.42
125,193,176571.79,2942.86
125,194,192485.09,3208.08
125,195,191150.56,3185.84
125,196,183978.56,3066.31
125,197,176681.56,2944.69
125,198,163106.77,2718.45
125,199,154798.39,2579.97
125,200,149366.39,2489.44
125,201,199428.93,3323.82
125,202,170274.12,2837.9
125,203,99210.52,1653.51
125,204,114157.3,1902.62
125,205,162289.34,2704.82
125,206,165981.96,2766.37
125,207,97542.99,1625.72
125,208,282325.03,4705.42
125,209,372537.95,6208.97
125,210,152023.44,2533.72
125,211,50583.87,843.06
125,212,149230.66,2487.18
125,213,142540.14,2375.67
125,214,92622.68,1543.71
126,127,14221.82,237.03
126,128,15392.74,256.55
126,129,17748.26,295.8
126,130,93148.89,1552.48
126,131,205079.26,3417.99
126,132,143054.19,2384.24
126,133,340122.68,5668.71
126,134,156748.87,2612.48
126,135,12410.68,206.84
126,136,92952.98,1549.22
126,137,223051.93,3717.53
126,138,162953.47,2715.89
126,139,143363.54,2389.39
126,140,23372.6,389.54
126,141,22597.72,376.63
126,142,90191.52,1503.19
126,143,279946.93,4665.78
126,144,133087.91,2218.13
126,145,33549.2,559.15
126,146,105813.66,1763.56
126,147,74967,1249.45
126,148,273777.92,4562.97
126,149,83979.96,1399.67
126,150,176955.12,2949.25
126,151,117628.61,1960.48
126,152,193880.98,3231.35
126,153,140323.57,2338.73
126,154,68475.91,1141.27
126,155,91736.95,1528.95
126,156,181581.48,3026.36
126,157,74348.17,1239.14
126,158,74134.56,1235.58
126,159,162390.88,2706.51
126,160,128893.03,2148.22
126,161,216773.95,3612.9
126,162,214072.78,3567.88
126,163,216040.29,3600.67
126,164,207572.51,3459.54
126,165,159205,2653.42
126,166,141906.56,2365.11
126,167,203402.33,3390.04
126,168,166595.55,2776.59
126,169,173194.41,2886.57
126,170,364328.37,6072.14
126,171,100102.19,1668.37
126,172,80131.43,1335.52
126,173,89169.89,1486.16
126,174,102660.09,1711
126,175,73838.69,1230.64
126,176,398030.55,6633.84
126,177,107144.63,1785.74
126,178,202625.61,3377.09
126,179,237711.82,3961.86
126,180,119340.25,1989
126,181,77421.58,1290.36
126,182,70276.01,1171.27
126,183,69420.45,1157.01
126,184,18312.96,305.22
126,185,75693.74,1261.56
126,186,158628.18,2643.8
126,187,240825.96,4013.77
126,188,197101.14,3285.02
126,189,188491.31,3141.52
126,190,184824.86,3080.41
126,191,180081.41,3001.36
126,192,170414.32,2840.24
126,193,174976.99,2916.28
126,194,190810.56,3180.18
126,195,189460.05,3157.67
126,196,182279.07,3037.98
126,197,174982.71,2916.38
126,198,161433.45,2690.56
126,199,153144.02,2552.4
126,200,147780.14,2463
126,201,198156.11,3302.6
126,202,170325.76,2838.76
126,203,97524.14,1625.4
126,204,115808.61,1930.14
126,205,161044.67,2684.08
126,206,164282.71,2738.05
126,207,95859.33,1597.66
126,208,281052.91,4684.22
126,209,371893.29,6198.22
126,210,150369.14,2506.15
126,211,52255.8,870.93
126,212,148071.79,2467.86
126,213,144192.09,2403.2
126,214,90999.3,1516.66
127,128,20181.28,336.35
127,129,6562.07,109.37
127,130,82381.62,1373.03
127,131,190873.63,3181.23
127,132,136529.31,2275.49
127,133,325956,5432.6
127,134,169504.55,2825.08
127,135,26632.43,443.87
127,136,89823.7,1497.06
127,137,208846.32,3480.77
127,138,157392.89,2623.21
127,139,129733.09,2162.22
127,140,25754.13,429.24
127,141,24776.21,412.94
127,142,77020.88,1283.68
127,143,270177.62,4502.96
127,144,118866.7,1981.11
127,145,20168.76,336.15
127,146,119930.48,1998.84
127,147,68361.7,1139.36
127,148,264047.78,4400.8
127,149,80707.53,1345.13
127,150,171095.07,2851.58
127,151,109029.45,1817.16
127,152,189138.88,3152.31
127,153,131762.57,2196.04
127,154,55576.82,926.28
127,155,77525.38,1292.09
127,156,167877.73,2797.96
127,157,82663.78,1377.73
127,158,82633.99,1377.23
127,159,158178.03,2636.3
127,160,142055.58,2367.59
127,161,211100.48,3518.34
127,162,208367.34,3472.79
127,163,210769.3,3512.82
127,164,202780.3,3379.67
127,165,157573.54,2626.23
127,166,141266.95,2354.45
127,167,197870.74,3297.85
127,168,161630.47,2693.84
127,169,169172.41,2819.54
127,170,355717.7,5928.63
127,171,96002.11,1600.04
127,172,67693.4,1128.22
127,173,77175.35,1286.26
127,174,88739.66,1478.99
127,175,62389.15,1039.82
127,176,388324.22,6472.07
127,177,93615.76,1560.26
127,178,191220.8,3187.01
127,179,224179.19,3736.32
127,180,124948.17,2082.47
127,181,82206.53,1370.11
127,182,68449.29,1140.82
127,183,68993.09,1149.88
127,184,16277.79,271.3
127,185,85736.04,1428.93
127,186,168781.74,2813.03
127,187,227125.58,3785.43
127,188,196249.46,3270.82
127,189,185981.46,3099.69
127,190,182450.05,3040.83
127,191,177141.57,2952.36
127,192,157192.52,2619.88
127,193,161976.74,2699.61
127,194,179106.89,2985.11
127,195,178360.91,2972.68
127,196,172107.39,2868.46
127,197,165222.42,2753.71
127,198,153381.57,2556.36
127,199,145797.39,2429.96
127,200,142222.73,2370.38
127,201,197411.45,3290.19
127,202,161303.53,2688.39
127,203,86435.77,1440.6
127,204,124155.51,2069.26
127,205,146822.91,2447.05
127,206,154038.15,2567.3
127,207,84662.87,1411.05
127,208,266837.09,4447.28
127,209,359006.15,5983.44
127,210,138228.91,2303.82
127,211,64638.09,1077.3
127,212,133887.79,2231.46
127,213,156697.06,2611.62
127,214,84939.19,1415.65
128,129,26484.72,441.41
128,130,83629.64,1393.83
128,131,205242.46,3420.71
128,132,129355.25,2155.92
128,133,340674.85,5677.91
128,134,165324.71,2755.41
128,135,20505.78,341.76
128,136,107447.66,1790.79
128,137,223171.12,3719.52
128,138,176511.26,2941.85
128,139,147225.03,2453.75
128,140,8049.36,134.16
128,141,7364.53,122.74
128,142,95638.9,1593.98
128,143,290349.35,4839.16
128,144,132990.92,2216.52
128,145,31942.97,532.38
128,146,109947.34,1832.46
128,147,61865.39,1031.09
128,148,284221.93,4737.03
128,149,98398.75,1639.98
128,150,190361.88,3172.7
128,151,129111.33,2151.86
128,152,207863.51,3464.39
128,153,151851.28,2530.85
128,154,74702.39,1245.04
128,155,91370.58,1522.84
128,156,185063.89,3084.4
128,157,62483.89,1041.4
128,158,62453.06,1040.88
128,159,147612.43,2460.21
128,160,136707.01,2278.45
128,161,230305.06,3838.42
128,162,227585.35,3793.09
128,163,229780.72,3829.68
128,164,221539.76,3692.33
128,165,174219.94,2903.67
128,166,157103.49,2618.39
128,167,217002.32,3616.71
128,168,180454.61,3007.58
128,169,187471.83,3124.53
128,170,375849.64,6264.16
128,171,114250.33,1904.17
128,172,87133.65,1452.23
128,173,96860.36,1614.34
128,174,105593.2,1759.89
128,175,82364.13,1372.74
128,176,408496.01,6808.27
128,177,111510.6,1858.51
128,178,211029.86,3517.16
128,179,241690.61,4028.18
128,180,105501.66,1758.36
128,181,63061.9,1051.03
128,182,55125.24,918.75
128,183,54063.08,901.05
128,184,8467.69,141.13
128,185,65805.89,1096.76
128,186,170769.68,2846.16
128,187,244210.77,4070.18
128,188,181712.82,3028.55
128,189,173266.53,2887.78
128,190,169580.08,2826.33
128,191,164942.8,2749.05
128,192,164527.95,2742.13
128,193,168513.37,2808.56
128,194,181835.44,3030.59
128,195,179627.66,2993.79
128,196,171356.24,2855.94
128,197,163654,2727.57
128,198,148667.56,2477.79
128,199,139913.24,2331.89
128,200,133565.17,2226.09
128,201,182765.32,3046.09
128,202,181459.8,3024.33
128,203,88362.23,1472.7
128,204,129491.52,2158.19
128,205,160616.29,2676.94
128,206,153513.28,2558.55
128,207,86873.62,1447.89
128,208,279916,4665.27
128,209,377527.98,6292.13
128,210,142304.34,2371.74
128,211,62785.33,1046.42
128,212,148814.71,2480.25
128,213,153319.45,2555.32
128,214,77344.99,1289.08
129,130,85058.1,1417.64
129,131,188220.27,3137
129,132,141117.92,2351.97
129,133,323021.95,5383.7
129,134,169260.4,2821.01
129,135,29701.31,495.02
129,136,83459.91,1391
129,137,206185.47,3436.42
129,138,150832.49,2513.87
129,139,125672.55,2094.54
129,140,32303.98,538.4
129,141,31327.07,522.12
129,142,72443.64,1207.39
129,143,264036.22,4400.6
129,144,116515.08,1941.92
129,145,21626.98,360.45
129,146,121835.16,2030.59
129,147,73191.86,1219.86
129,148,257896.64,4298.28
129,149,74342.18,1239.04
129,150,164533.07,2742.22
129,151,102629.13,1710.49
129,152,182597.4,3043.29
129,153,125368.27,2089.47
129,154,50745.47,845.76
129,155,75582.49,1259.71
129,156,163912.89,2731.88
129,157,88928.79,1482.15
129,158,88869.62,1481.16
129,159,163485.93,2724.77
129,160,142296.25,2371.6
129,161,204538.44,3408.97
129,162,201805.27,3363.42
129,163,204211.15,3403.52
129,164,196235.67,3270.59
129,165,151342.41,2522.37
129,166,135215.05,2253.58
129,167,191309.54,3188.49
129,168,155083.69,2584.73
129,169,162673.33,2711.22
129,170,349366.61,5822.78
129,171,89530.39,1492.17
129,172,62524,1042.07
129,173,71750.56,1195.84
129,174,85180.63,1419.68
129,175,56677.98,944.63
129,176,382178.79,6369.65
129,177,89431.9,1490.53
129,178,185575.12,3092.92
129,179,219984.61,3666.41
129,180,131492.4,2191.54
129,181,88762.89,1479.38
129,182,74516.16,1241.94
129,183,75269.73,1254.5
129,184,22819.3,380.32
129,185,91656.81,1527.61
129,186,166563.82,2776.06
129,187,223149.35,3719.16
129,188,202293.77,3371.56
129,189,191696.03,3194.93
129,190,188197.98,3136.63
129,191,182762.51,3046.04
129,192,157401.43,2623.36
129,193,162452.47,2707.54
129,194,180803.41,3013.39
129,195,180516.66,3008.61
129,196,174884.31,2914.74
129,197,168253.97,2804.23
129,198,157306.39,2621.77
129,199,150043.15,2500.72
129,200,147141.77,2452.36
129,201,203473.98,3391.23
129,202,154990.94,2583.18
129,203,88864.15,1481.07
129,204,121065.4,2017.76
129,205,144519.78,2408.66
129,206,156801.46,2613.36
129,207,87023.32,1450.39
129,208,264641.61,4410.69
129,209,354202.32,5903.37
129,210,139626.73,2327.11
129,211,64481.54,1074.69
129,212,131110.65,2185.18
129,213,156232.25,2603.87
129,214,89859.26,1497.65
130,131,147222.42,2453.71
130,132,66941.14,1115.69
130,133,279028.32,4650.47
130,134,248922.62,4148.71
130,135,103260.67,1721.01
130,136,153203.09,2553.38
130,137,163788.71,2729.81
130,138,204461.88,3407.7
130,139,115665.16,1927.75
130,140,78311.07,1305.18
130,141,78249.75,1304.16
130,142,89257.95,1487.63
130,143,284682.12,4744.7
130,144,83331.85,1388.86
130,145,63524.86,1058.75
130,146,192019.18,3200.32
130,147,33701.39,561.69
130,148,279154.34,4652.57
130,149,144985.35,2416.42
130,150,215645.84,3594.1
130,151,147251.64,2454.19
130,152,237588.68,3959.81
130,153,166352.77,2772.55
130,154,83721.09,1395.35
130,155,56910.36,948.51
130,156,145500.14,2425
130,157,112524.92,1875.42
130,158,113422.15,1890.37
130,159,97650.61,1627.51
130,160,220331.1,3672.19
130,161,253921.46,4232.02
130,162,251183.85,4186.4
130,163,255558.45,4259.31
130,164,250224.69,4170.41
130,165,219703.63,3661.73
130,166,207310.3,3455.17
130,167,242148.47,4035.81
130,168,210989.89,3516.5
130,169,221936.45,3698.94
130,170,375555.32,6259.26
130,171,155548.86,2592.48
130,172,92839.71,1547.33
130,173,101741.42,1695.69
130,174,81381,1356.35
130,175,98022.09,1633.7
130,176,399276.95,6654.62
130,177,92690.05,1544.83
130,178,197214.99,3286.92
130,179,199805.12,3330.09
130,180,127084.34,2118.07
130,181,94966.77,1582.78
130,182,58632.03,977.2
130,183,65414.68,1090.24
130,184,76278.32,1271.31
130,185,123441.23,2057.35
130,186,251151.26,4185.85
130,187,199098.53,3318.31
130,188,149406.18,2490.1
130,189,131334.63,2188.91
130,190,128842.85,2147.38
130,191,121120.12,2018.67
130,192,85895.89,1431.6
130,193,88260.25,1471
130,194,98210.48,1636.84
130,195,96318.41,1605.31
130,196,89826.42,1497.11
130,197,83347.21,1389.12
130,198,75932.15,1265.54
130,199,71504.48,1191.74
130,200,76788.83,1279.81
130,201,151037.28,2517.29
130,202,189216.73,3153.61
130,203,5274.8,87.91
130,204,206120.52,3435.34
130,205,104260.96,1737.68
130,206,71743.69,1195.73
130,207,4905.19,81.75
130,208,213137.18,3552.29
130,209,338940.79,5649.01
130,210,59495.16,991.59
130,211,145289.87,2421.5
130,212,100218.27,1670.3
130,213,236778.2,3946.3
130,214,36475.49,607.92
131,132,188869.59,3147.83
131,133,135460.04,2257.67
131,134,349715.24,5828.59
131,135,217475.06,3624.58
131,136,194596.92,3243.28
131,137,17972.71,299.55
131,138,193025.8,3217.1
131,139,73088.71,1218.15
131,140,204482.37,3408.04
131,141,203869.2,3397.82
131,142,122318.3,2038.64
131,143,190596.1,3176.6
131,144,72253.83,1204.23
131,145,173440.08,2890.67
131,146,309818.75,5163.65
131,147,179773.39,2996.22
131,148,187126.81,3118.78
131,149,192163.48,3202.72
131,150,195159.57,3252.66
131,151,152329.9,2538.83
131,152,217175.25,3619.59
131,153,152426.56,2540.44
131,154,142454.02,2374.23
131,155,113884.35,1898.07
131,156,47451.02,790.85
131,157,254315.2,4238.59
131,158,254979.67,4249.66
131,159,221240.52,3687.34
131,160,325827.15,5430.45
131,161,217868.24,3631.14
131,162,215878.08,3597.97
131,163,222872.81,3714.55
131,164,224187.19,3736.45
131,165,232549.32,3875.82
131,166,232392.87,3873.21
131,167,212264.91,3537.75
131,168,201304.3,3355.07
131,169,214962.42,3582.71
131,170,277780.07,4629.67
131,171,189248.85,3154.15
131,172,135670.39,2261.17
131,173,132340.73,2205.68
131,174,104568.87,1742.81
131,175,146184.84,2436.41
131,176,286711.95,4778.53
131,177,104484.76,1741.41
131,178,115237.85,1920.63
131,179,65365.86,1089.43
131,180,274289.44,4571.49
131,181,239903.03,3998.38
131,182,204263.83,3404.4
131,183,210736.11,3512.27
131,184,196875.01,3281.25
131,185,263248.8,4387.48
131,186,331711.44,5528.52
131,187,60052.65,1000.88
131,188,277254.09,4620.9
131,189,254184.93,4236.42
131,190,253287.84,4221.46
131,191,244420.06,4073.67
131,192,83232.68,1387.21
131,193,89158.11,1485.97
131,194,123168.21,2052.8
131,195,135647.13,2260.79
131,196,150930.51,2515.51
131,197,155771.46,2596.19
131,198,176456.71,2940.95
131,199,182684.96,3044.75
131,200,200706.77,3345.11
131,201,279091.11,4651.52
131,202,150460.97,2507.68
131,203,142673.1,2377.88
131,204,282095.09,4701.58
131,205,44916.1,748.6
131,206,145737.41,2428.96
131,207,142355.36,2372.59
131,208,78041.03,1300.68
131,209,197105.57,3285.09
131,210,112705.09,1878.42
131,211,249370.8,4156.18
131,212,57152.28,952.54
131,213,335833.35,5597.22
131,214,183203.2,3053.39
132,133,308431.72,5140.53
132,134,287662.66,4794.38
132,135,149667.96,2494.47
132,136,217432.58,3623.88
132,137,202540.07,3375.67
132,138,271331.62,4522.19
132,139,176098.64,2934.98
132,140,121789.91,2029.83
132,141,122226.83,2037.11
132,142,156048.31,2600.81
132,143,347095.81,5784.93
132,144,139654.92,2327.58
132,145,121649.25,2027.49
132,146,223611.91,3726.87
132,147,68266.31,1137.77
132,148,341805.41,5696.76
132,149,208832.67,3480.54
132,150,282584.36,4709.74
132,151,214183.19,3569.72
132,152,304475.93,5074.6
132,153,233212.38,3886.87
132,154,150206.72,2503.45
132,155,122564.18,2042.74
132,156,200041.8,3334.03
132,157,125633.69,2093.89
132,158,126863.78,2114.4
132,159,33346.98,555.78
132,160,258151.33,4302.52
132,161,320820.3,5347
132,162,318086.13,5301.44
132,163,322493.64,5374.89
132,164,317150.9,5285.85
132,165,284966.78,4749.45
132,166,271531.31,4525.52
132,167,309084.93,5151.42
132,168,277776.79,4629.61
132,169,288532.46,4808.87
132,170,438407.99,7306.8
132,171,220626.98,3677.12
132,172,159724.21,2662.07
132,173,168682.49,2811.37
132,174,146599.44,2443.32
132,175,164496.36,2741.61
132,176,459268.43,7654.47
132,177,158064.67,2634.41
132,178,259182.47,4319.71
132,179,249513.11,4158.55
132,180,112937.88,1882.3
132,181,103433.5,1723.89
132,182,78383.84,1306.4
132,183,83081.16,1384.69
132,184,124750.41,2079.17
132,185,138482.46,2308.04
132,186,299466.68,4991.11
132,187,246775.98,4112.93
132,188,89140.69,1485.68
132,189,67679.29,1127.99
132,190,65991.51,1099.86
132,191,57423.38,957.06
132,192,108797.26,1813.29
132,193,105782.97,1763.05
132,194,90109.97,1501.83
132,195,79919.03,1331.98
132,196,62596.61,1043.28
132,197,52605.89,876.76
132,198,25595.64,426.59
132,199,13614.71,226.91
132,200,11901.1,198.35
132,201,90940.69,1515.68
132,202,255429.81,4257.16
132,203,67055.53,1117.59
132,204,258758.74,4312.65
132,205,152788.4,2546.47
132,206,52355.69,872.59
132,207,68916.46,1148.61
132,208,239685.59,3994.76
132,209,385888.19,6431.47
132,210,76714.3,1278.57
132,211,191083.23,3184.72
132,212,154555.41,2575.92
132,213,277218.98,4620.32
132,214,52065.4,867.76
133,134,479967.98,7999.47
133,135,352484.22,5874.74
133,136,317285.12,5288.09
133,137,117588.9,1959.81
133,138,293849.2,4897.49
133,139,201108.09,3351.8
133,140,339935.44,5665.59
133,141,339325.7,5655.43
133,142,254330.5,4238.84
133,143,222430.08,3707.17
133,144,207689.09,3461.48
133,145,308833.35,5147.22
133,146,444062,7401.03
133,147,312452.46,5207.54
133,148,222811.91,3713.53
133,149,316858.05,5280.97
133,150,290343.19,4839.05
133,151,270154.04,4502.57
133,152,307582.99,5126.38
133,153,262105.55,4368.43
133,154,275510.88,4591.85
133,155,249304.51,4155.08
133,156,164307.57,2738.46
133,157,388866.16,6481.1
133,158,389582.39,6493.04
133,159,337663.37,5627.72
133,160,457658.39,7627.64
133,161,297537.85,4958.96
133,162,296540.1,4942.34
